timestamp, name, memory.total [MiB], memory.used [MiB], memory.free [MiB], utilization.gpu [%], power.draw [W], temperature.gpu
2026/09/23 19:57:38.928, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 338.95 W, 54
2026/09/23 19:57:43.943, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 385.52 W, 56
2026/09/23 19:57:48.953, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 373.01 W, 55
2026/09/23 19:57:53.964, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 362.90 W, 55
2026/09/23 19:57:58.970, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 353.21 W, 55
2026/09/23 19:58:03.983, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 344.17 W, 55
2026/09/23 19:58:08.988, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 347.36 W, 56
2026/09/23 19:58:14.003, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 393.52 W, 56
2026/09/23 19:58:19.019, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 0 %, 82.40 W, 46
2026/09/23 19:58:24.025, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 0 %, 33.98 W, 45
2026/09/23 19:58:29.032, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 0 %, 18.45 W, 45
2026/09/23 19:58:34.034, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 0 %, 18.61 W, 45
2026/09/23 19:58:39.036, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 0 %, 18.62 W, 44
2026/09/23 19:58:44.038, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 0 %, 18.20 W, 43
2026/09/23 19:58:49.049, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 0 %, 18.22 W, 42
2026/09/23 19:58:54.060, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 0 %, 18.11 W, 42
2026/09/23 19:58:59.066, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 0 %, 18.00 W, 41
2026/09/23 19:59:04.076, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 0 %, 18.17 W, 41
2026/09/23 19:59:09.077, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 0 %, 18.22 W, 41
2026/09/23 19:59:14.087, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 0 %, 17.78 W, 40
2026/09/23 19:59:19.094, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 0 %, 17.84 W, 40
2026/09/23 19:59:24.100, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 0 %, 17.85 W, 39
2026/09/23 19:59:29.105, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 0 %, 17.82 W, 39
2026/09/23 19:59:34.112, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 0 %, 18.05 W, 39
2026/09/23 19:59:39.123, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 0 %, 17.74 W, 38
2026/09/23 19:59:44.134, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 0 %, 17.96 W, 38
2026/09/23 19:59:49.147, NVIDIA GeForce RTX 5090, 32607 MiB, 23 MiB, 32165 MiB, 0 %, 18.01 W, 38
2026/09/23 19:59:54.155, NVIDIA GeForce RTX 5090, 32607 MiB, 23 MiB, 32165 MiB, 0 %, 17.88 W, 37
2026/09/23 19:59:59.166, NVIDIA GeForce RTX 5090, 32607 MiB, 23 MiB, 32165 MiB, 0 %, 18.13 W, 37
2026/09/23 20:00:04.174, NVIDIA GeForce RTX 5090, 32607 MiB, 23 MiB, 32165 MiB, 0 %, 18.13 W, 37
2026/09/23 20:00:09.178, NVIDIA GeForce RTX 5090, 32607 MiB, 23 MiB, 32165 MiB, 0 %, 17.98 W, 36
2026/09/23 20:00:14.193, NVIDIA GeForce RTX 5090, 32607 MiB, 23 MiB, 32165 MiB, 0 %, 17.97 W, 36
2026/09/23 20:00:19.205, NVIDIA GeForce RTX 5090, 32607 MiB, 23 MiB, 32165 MiB, 0 %, 18.20 W, 36
2026/09/23 20:00:24.208, NVIDIA GeForce RTX 5090, 32607 MiB, 23 MiB, 32165 MiB, 0 %, 17.90 W, 36
2026/09/23 20:00:29.212, NVIDIA GeForce RTX 5090, 32607 MiB, 23 MiB, 32165 MiB, 0 %, 18.00 W, 35
2026/09/23 20:00:34.226, NVIDIA GeForce RTX 5090, 32607 MiB, 23 MiB, 32165 MiB, 0 %, 18.02 W, 35
2026/09/23 20:00:39.230, NVIDIA GeForce RTX 5090, 32607 MiB, 23 MiB, 32165 MiB, 0 %, 17.95 W, 35
2026/09/23 20:00:44.236, NVIDIA GeForce RTX 5090, 32607 MiB, 23 MiB, 32165 MiB, 0 %, 18.03 W, 35
2026/09/23 20:00:49.251, NVIDIA GeForce RTX 5090, 32607 MiB, 690 MiB, 31498 MiB, 0 %, 66.10 W, 36
2026/09/23 20:00:54.263, NVIDIA GeForce RTX 5090, 32607 MiB, 690 MiB, 31498 MiB, 0 %, 65.38 W, 36
2026/09/23 20:00:59.264, NVIDIA GeForce RTX 5090, 32607 MiB, 23288 MiB, 8900 MiB, 1 %, 41.46 W, 35
2026/09/23 20:01:04.272, NVIDIA GeForce RTX 5090, 32607 MiB, 23288 MiB, 8900 MiB, 11 %, 32.75 W, 34
2026/09/23 20:01:09.276, NVIDIA GeForce RTX 5090, 32607 MiB, 23288 MiB, 8900 MiB, 9 %, 21.42 W, 34
2026/09/23 20:01:14.281, NVIDIA GeForce RTX 5090, 32607 MiB, 23288 MiB, 8900 MiB, 14 %, 22.10 W, 34
2026/09/23 20:01:19.288, NVIDIA GeForce RTX 5090, 32607 MiB, 23288 MiB, 8900 MiB, 19 %, 22.75 W, 34
2026/09/23 20:01:24.294, NVIDIA GeForce RTX 5090, 32607 MiB, 23288 MiB, 8900 MiB, 10 %, 22.23 W, 34
2026/09/23 20:01:29.306, NVIDIA GeForce RTX 5090, 32607 MiB, 23288 MiB, 8900 MiB, 17 %, 22.55 W, 34
2026/09/23 20:01:34.316, NVIDIA GeForce RTX 5090, 32607 MiB, 23288 MiB, 8900 MiB, 13 %, 21.00 W, 33
2026/09/23 20:01:39.317, NVIDIA GeForce RTX 5090, 32607 MiB, 23288 MiB, 8900 MiB, 5 %, 15.86 W, 34
2026/09/23 20:01:44.319, NVIDIA GeForce RTX 5090, 32607 MiB, 23288 MiB, 8900 MiB, 11 %, 16.74 W, 34
2026/09/23 20:01:49.334, NVIDIA GeForce RTX 5090, 32607 MiB, 23288 MiB, 8900 MiB, 0 %, 16.91 W, 34
2026/09/23 20:01:54.344, NVIDIA GeForce RTX 5090, 32607 MiB, 28736 MiB, 3452 MiB, 2 %, 36.07 W, 35
2026/09/23 20:01:59.360, NVIDIA GeForce RTX 5090, 32607 MiB, 23504 MiB, 8684 MiB, 0 %, 13.32 W, 34
2026/09/23 20:02:04.368, NVIDIA GeForce RTX 5090, 32607 MiB, 23578 MiB, 8610 MiB, 0 %, 14.19 W, 34
2026/09/23 20:02:09.384, NVIDIA GeForce RTX 5090, 32607 MiB, 23578 MiB, 8610 MiB, 0 %, 14.38 W, 34
2026/09/23 20:02:14.397, NVIDIA GeForce RTX 5090, 32607 MiB, 23662 MiB, 8526 MiB, 0 %, 13.26 W, 34
2026/09/23 20:02:19.410, NVIDIA GeForce RTX 5090, 32607 MiB, 23662 MiB, 8526 MiB, 0 %, 13.30 W, 34
2026/09/23 20:02:24.426, NVIDIA GeForce RTX 5090, 32607 MiB, 23752 MiB, 8436 MiB, 0 %, 36.41 W, 36
2026/09/23 20:02:29.439, NVIDIA GeForce RTX 5090, 32607 MiB, 23752 MiB, 8436 MiB, 0 %, 14.10 W, 34
2026/09/23 20:02:34.439, NVIDIA GeForce RTX 5090, 32607 MiB, 23752 MiB, 8436 MiB, 0 %, 13.11 W, 34
2026/09/23 20:02:39.443, NVIDIA GeForce RTX 5090, 32607 MiB, 23566 MiB, 8622 MiB, 0 %, 112.63 W, 39
2026/09/23 20:02:44.455, NVIDIA GeForce RTX 5090, 32607 MiB, 23824 MiB, 8364 MiB, 0 %, 62.57 W, 37
2026/09/23 20:02:49.456, NVIDIA GeForce RTX 5090, 32607 MiB, 23824 MiB, 8364 MiB, 0 %, 21.22 W, 35
2026/09/23 20:02:54.460, NVIDIA GeForce RTX 5090, 32607 MiB, 23824 MiB, 8364 MiB, 0 %, 17.06 W, 34
2026/09/23 20:02:59.475, NVIDIA GeForce RTX 5090, 32607 MiB, 23824 MiB, 8364 MiB, 0 %, 113.71 W, 38
2026/09/23 20:03:04.488, NVIDIA GeForce RTX 5090, 32607 MiB, 23824 MiB, 8364 MiB, 0 %, 90.76 W, 39
2026/09/23 20:03:09.493, NVIDIA GeForce RTX 5090, 32607 MiB, 23824 MiB, 8364 MiB, 0 %, 35.24 W, 35
2026/09/23 20:03:14.509, NVIDIA GeForce RTX 5090, 32607 MiB, 24082 MiB, 8106 MiB, 40 %, 164.14 W, 42
2026/09/23 20:03:19.516, NVIDIA GeForce RTX 5090, 32607 MiB, 24082 MiB, 8106 MiB, 59 %, 136.88 W, 42
2026/09/23 20:03:24.522, NVIDIA GeForce RTX 5090, 32607 MiB, 24082 MiB, 8106 MiB, 0 %, 118.02 W, 41
2026/09/23 20:03:29.527, NVIDIA GeForce RTX 5090, 32607 MiB, 24082 MiB, 8106 MiB, 0 %, 131.93 W, 41
2026/09/23 20:03:34.530, NVIDIA GeForce RTX 5090, 32607 MiB, 24084 MiB, 8104 MiB, 20 %, 156.04 W, 43
2026/09/23 20:03:39.535, NVIDIA GeForce RTX 5090, 32607 MiB, 24086 MiB, 8102 MiB, 0 %, 76.32 W, 39
2026/09/23 20:03:44.540, NVIDIA GeForce RTX 5090, 32607 MiB, 24086 MiB, 8102 MiB, 61 %, 138.42 W, 41
2026/09/23 20:03:49.543, NVIDIA GeForce RTX 5090, 32607 MiB, 24086 MiB, 8102 MiB, 0 %, 134.00 W, 41
2026/09/23 20:03:54.543, NVIDIA GeForce RTX 5090, 32607 MiB, 24086 MiB, 8102 MiB, 0 %, 134.27 W, 41
2026/09/23 20:03:59.547, NVIDIA GeForce RTX 5090, 32607 MiB, 23900 MiB, 8288 MiB, 0 %, 153.35 W, 42
2026/09/23 20:04:04.562, NVIDIA GeForce RTX 5090, 32607 MiB, 23584 MiB, 8604 MiB, 0 %, 65.22 W, 38
2026/09/23 20:04:09.567, NVIDIA GeForce RTX 5090, 32607 MiB, 23780 MiB, 8408 MiB, 3 %, 61.46 W, 37
2026/09/23 20:04:14.578, NVIDIA GeForce RTX 5090, 32607 MiB, 28498 MiB, 3690 MiB, 22 %, 109.14 W, 43
2026/09/23 20:04:19.592, NVIDIA GeForce RTX 5090, 32607 MiB, 28614 MiB, 3574 MiB, 0 %, 46.00 W, 36
2026/09/23 20:04:24.594, NVIDIA GeForce RTX 5090, 32607 MiB, 28614 MiB, 3574 MiB, 0 %, 16.58 W, 35
2026/09/23 20:04:29.600, NVIDIA GeForce RTX 5090, 32607 MiB, 28614 MiB, 3574 MiB, 0 %, 14.22 W, 34
2026/09/23 20:04:34.616, NVIDIA GeForce RTX 5090, 32607 MiB, 28614 MiB, 3574 MiB, 0 %, 14.21 W, 34
2026/09/23 20:04:39.630, NVIDIA GeForce RTX 5090, 32607 MiB, 28614 MiB, 3574 MiB, 0 %, 14.02 W, 34
2026/09/23 20:04:44.641, NVIDIA GeForce RTX 5090, 32607 MiB, 28614 MiB, 3574 MiB, 0 %, 14.17 W, 34
2026/09/23 20:04:49.644, NVIDIA GeForce RTX 5090, 32607 MiB, 28614 MiB, 3574 MiB, 0 %, 14.21 W, 34
2026/09/23 20:04:54.645, NVIDIA GeForce RTX 5090, 32607 MiB, 28614 MiB, 3574 MiB, 0 %, 13.85 W, 33
2026/09/23 20:04:59.650, NVIDIA GeForce RTX 5090, 32607 MiB, 28614 MiB, 3574 MiB, 0 %, 14.06 W, 33
2026/09/23 20:05:04.664, NVIDIA GeForce RTX 5090, 32607 MiB, 28614 MiB, 3574 MiB, 0 %, 13.99 W, 33
2026/09/23 20:05:09.677, NVIDIA GeForce RTX 5090, 32607 MiB, 28614 MiB, 3574 MiB, 0 %, 14.22 W, 33
2026/09/23 20:05:14.679, NVIDIA GeForce RTX 5090, 32607 MiB, 28614 MiB, 3574 MiB, 0 %, 14.11 W, 33
2026/09/23 20:05:19.689, NVIDIA GeForce RTX 5090, 32607 MiB, 28614 MiB, 3574 MiB, 0 %, 13.24 W, 33
2026/09/23 20:05:24.699, NVIDIA GeForce RTX 5090, 32607 MiB, 28614 MiB, 3574 MiB, 0 %, 13.02 W, 33
2026/09/23 20:05:29.714, NVIDIA GeForce RTX 5090, 32607 MiB, 28614 MiB, 3574 MiB, 0 %, 13.06 W, 33
2026/09/23 20:05:34.720, NVIDIA GeForce RTX 5090, 32607 MiB, 28614 MiB, 3574 MiB, 0 %, 13.07 W, 33
2026/09/23 20:05:39.730, NVIDIA GeForce RTX 5090, 32607 MiB, 28614 MiB, 3574 MiB, 0 %, 13.06 W, 33
2026/09/23 20:05:44.739, NVIDIA GeForce RTX 5090, 32607 MiB, 28614 MiB, 3574 MiB, 0 %, 13.17 W, 33
2026/09/23 20:05:49.750, NVIDIA GeForce RTX 5090, 32607 MiB, 28614 MiB, 3574 MiB, 0 %, 13.20 W, 33
2026/09/23 20:05:54.764, NVIDIA GeForce RTX 5090, 32607 MiB, 28614 MiB, 3574 MiB, 0 %, 13.00 W, 33
2026/09/23 20:05:59.773, NVIDIA GeForce RTX 5090, 32607 MiB, 28614 MiB, 3574 MiB, 0 %, 13.17 W, 33
2026/09/23 20:06:04.787, NVIDIA GeForce RTX 5090, 32607 MiB, 28614 MiB, 3574 MiB, 0 %, 13.15 W, 33
2026/09/23 20:06:09.797, NVIDIA GeForce RTX 5090, 32607 MiB, 28842 MiB, 3346 MiB, 80 %, 136.05 W, 42
2026/09/23 20:06:14.809, NVIDIA GeForce RTX 5090, 32607 MiB, 28842 MiB, 3346 MiB, 98 %, 457.39 W, 63
2026/09/23 20:06:19.823, NVIDIA GeForce RTX 5090, 32607 MiB, 28842 MiB, 3346 MiB, 98 %, 471.31 W, 65
2026/09/23 20:06:24.836, NVIDIA GeForce RTX 5090, 32607 MiB, 28842 MiB, 3346 MiB, 99 %, 440.69 W, 50
2026/09/23 20:06:29.842, NVIDIA GeForce RTX 5090, 32607 MiB, 28842 MiB, 3346 MiB, 0 %, 320.50 W, 38
2026/09/23 20:06:34.846, NVIDIA GeForce RTX 5090, 32607 MiB, 28842 MiB, 3346 MiB, 0 %, 39.93 W, 34
2026/09/23 20:06:39.849, NVIDIA GeForce RTX 5090, 32607 MiB, 28842 MiB, 3346 MiB, 0 %, 18.06 W, 35
2026/09/23 20:06:44.856, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 98 %, 441.30 W, 52
2026/09/23 20:06:49.860, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 95.83 W, 38
2026/09/23 20:06:54.862, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 39.51 W, 35
2026/09/23 20:06:59.875, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 18.20 W, 35
2026/09/23 20:07:04.890, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 381.73 W, 46
2026/09/23 20:07:09.891, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 69 %, 379.40 W, 47
2026/09/23 20:07:14.892, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 79.59 W, 37
2026/09/23 20:07:19.901, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 36.54 W, 35
2026/09/23 20:07:24.907, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 18.12 W, 35
2026/09/23 20:07:29.918, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 95 %, 382.37 W, 46
2026/09/23 20:07:34.920, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 384.82 W, 47
2026/09/23 20:07:39.929, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 381.53 W, 47
2026/09/23 20:07:44.937, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 382.06 W, 47
2026/09/23 20:07:49.951, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 383.50 W, 48
2026/09/23 20:07:54.952, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 384.15 W, 48
2026/09/23 20:07:59.957, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 379.42 W, 48
2026/09/23 20:08:04.968, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 373.98 W, 48
2026/09/23 20:08:09.978, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 370.02 W, 49
2026/09/23 20:08:14.987, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 365.42 W, 49
2026/09/23 20:08:19.992, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 361.16 W, 49
2026/09/23 20:08:25.000, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 358.62 W, 49
2026/09/23 20:08:30.009, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 355.79 W, 49
2026/09/23 20:08:35.018, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 351.80 W, 50
2026/09/23 20:08:40.021, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 349.00 W, 50
2026/09/23 20:08:45.031, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 346.04 W, 50
2026/09/23 20:08:50.037, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 341.62 W, 50
2026/09/23 20:08:55.039, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 339.86 W, 50
2026/09/23 20:09:00.049, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 336.39 W, 51
2026/09/23 20:09:05.056, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 334.40 W, 50
2026/09/23 20:09:10.064, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 390.62 W, 52
2026/09/23 20:09:15.071, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 385.78 W, 52
2026/09/23 20:09:20.074, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 380.03 W, 52
2026/09/23 20:09:25.086, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 376.18 W, 52
2026/09/23 20:09:30.100, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 371.27 W, 53
2026/09/23 20:09:35.106, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 367.02 W, 53
2026/09/23 20:09:40.120, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 364.10 W, 53
2026/09/23 20:09:45.134, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 360.29 W, 53
2026/09/23 20:09:50.139, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 357.27 W, 53
2026/09/23 20:09:55.154, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 353.91 W, 53
2026/09/23 20:10:00.166, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 350.06 W, 53
2026/09/23 20:10:05.173, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 346.61 W, 53
2026/09/23 20:10:10.176, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 343.14 W, 53
2026/09/23 20:10:15.186, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 341.26 W, 53
2026/09/23 20:10:20.201, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 339.05 W, 53
2026/09/23 20:10:25.212, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 395.15 W, 55
2026/09/23 20:10:30.219, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 389.37 W, 55
2026/09/23 20:10:35.222, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 383.25 W, 55
2026/09/23 20:10:40.224, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 378.62 W, 54
2026/09/23 20:10:45.239, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 374.14 W, 54
2026/09/23 20:10:50.255, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 369.80 W, 54
2026/09/23 20:10:55.267, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 366.19 W, 54
2026/09/23 20:11:00.272, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 362.08 W, 54
2026/09/23 20:11:05.274, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 359.01 W, 54
2026/09/23 20:11:10.275, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 355.77 W, 54
2026/09/23 20:11:15.278, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 353.54 W, 54
2026/09/23 20:11:20.294, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 349.60 W, 54
2026/09/23 20:11:25.306, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 345.97 W, 54
2026/09/23 20:11:30.316, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 343.09 W, 54
2026/09/23 20:11:35.317, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 340.16 W, 54
2026/09/23 20:11:40.318, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 355.73 W, 55
2026/09/23 20:11:45.324, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 395.12 W, 55
2026/09/23 20:11:50.337, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 388.72 W, 55
2026/09/23 20:11:55.339, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 384.02 W, 56
2026/09/23 20:12:00.351, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 392.58 W, 56
2026/09/23 20:12:05.359, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 386.05 W, 56
2026/09/23 20:12:10.368, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 395.18 W, 56
2026/09/23 20:12:15.381, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 389.97 W, 56
2026/09/23 20:12:20.394, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 389.58 W, 56
2026/09/23 20:12:25.407, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 397.35 W, 56
2026/09/23 20:12:30.411, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 99.49 W, 48
2026/09/23 20:12:35.416, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 40.35 W, 45
2026/09/23 20:12:40.429, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 19.29 W, 45
2026/09/23 20:12:45.442, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 18.50 W, 45
2026/09/23 20:12:50.445, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 18.95 W, 44
2026/09/23 20:12:55.452, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 18.46 W, 43
2026/09/23 20:13:00.462, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 18.54 W, 42
2026/09/23 20:13:05.467, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 18.15 W, 42
2026/09/23 20:13:10.470, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 18.37 W, 41
2026/09/23 20:13:15.476, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 18.38 W, 41
2026/09/23 20:13:20.491, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 18.23 W, 40
2026/09/23 20:13:25.504, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 18.26 W, 40
2026/09/23 20:13:30.514, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 18.02 W, 39
2026/09/23 20:13:35.524, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 17.83 W, 39
2026/09/23 20:13:40.527, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 18.18 W, 39
2026/09/23 20:13:45.534, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 17.91 W, 38
2026/09/23 20:13:50.547, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 18.21 W, 38
2026/09/23 20:13:55.558, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 18.28 W, 38
